PIR_CHR,PIR_START,PIR_STOP,FEAT_CHR,FEAT_START,FEAT_STOP
15,89575850,89581864,15,89577505,89577783
15,93195935,93199821,15,93198394,93198678
15,31588410,31600839,15,31588936,31589212
15,31588410,31600839,15,31595345,31595625
15,26535128,26541011,15,26539223,26539493
15,29655745,29661522,15,29656946,29657216
15,69794109,69797545,15,69794870,69795146
15,31507216,31510146,15,31507642,31507912
15,75190019,75196329,15,75193978,75194248
15,89529565,89532606,15,89530555,89530839
15,89529565,89532606,15,89531162,89531378
15,89987596,89998777,15,89987388,89987666
15,84224841,84229126,15,84228205,84228417
15,62126459,62130318,15,62126382,62126585
15,62126459,62130318,15,62127761,62127981
15,39455240,39468339,15,39464297,39464567
15,77889839,77895766,15,77892203,77892419
15,74532547,74535596,15,74532335,74532611
15,74602016,74605208,15,74604158,74604374
15,89981919,89987595,15,89987388,89987666
15,89981919,89987595,15,89986011,89986204
15,89981919,89987595,15,89986716,89986932
15,75932496,75938892,15,75933247,75933523
15,45458032,45472735,15,45471420,45471636
15,45458032,45472735,15,45459001,45459217
15,45458032,45472735,15,45459637,45459853
15,78603821,78610508,15,78608089,78608308
15,32953085,32955812,15,32954898,32955114
15,74241042,74249526,15,74243548,74243729
15,80461197,80469790,15,80465743,80465959
15,74597613,74602015,15,74600266,74600430
15,65023237,65035076,15,65032822,65033038
15,65023237,65035076,15,65023541,65023761
15,90298696,90305424,15,90304053,90304267
15,86391353,86408113,15,86397670,86397868
15,86391353,86408113,15,86402090,86402306
15,41789510,41799418,15,41799215,41799490
15,79164738,79172722,15,79165885,79166175
15,81206985,81227313,15,81227168,81227444
15,81206985,81227313,15,81207870,81208100
15,69350024,69354031,15,69351496,69351776
15,69350024,69354031,15,69353987,69354288
15,29970678,29979020,15,29972799,29972963
15,90854236,90864443,15,90863309,90863544
15,57649334,57657249,15,57656855,57657131
15,40706658,40712881,15,40710426,40710590
15,74671811,74682940,15,74674780,74675011
15,75233545,75246450,15,75244211,75244481
15,75233545,75246450,15,75242776,75243035
15,75233545,75246450,15,75240546,75240822
15,68959925,68967184,15,68965392,68965563
15,68959925,68967184,15,68966405,68966637
15,89358041,89378842,15,89377649,89377825
15,40396693,40399327,15,40397061,40397293
15,74731660,74734795,15,74733877,74734153
15,59699319,59708513,15,59704844,59705120
15,75320775,75329680,15,75321708,75321894
15,75320775,75329680,15,75322835,75323111
15,75320775,75329680,15,75326185,75326501
15,69685904,69693612,15,69687028,69687202
15,90612015,90624173,15,90614530,90614806
15,77936102,77949462,15,77942713,77942929
15,77936102,77949462,15,77947401,77947617
15,77936102,77949462,15,77935908,77936218
15,63892223,63894046,15,63893016,63893295
15,20557211,20568363,15,20561663,20561939
15,58666390,58677512,15,58676028,58676304
15,29904143,29908687,15,29906208,29906424
15,40727856,40732630,15,40729340,40729651
15,89938227,89953162,15,89950506,89950806
15,89938227,89953162,15,89943110,89943274
15,89938227,89953162,15,89942501,89942782
15,86283203,86299145,15,86292026,86292302
15,29949632,29962616,15,29960299,29960578
15,29949632,29962616,15,29954776,29954992
15,65035077,65050872,15,65043747,65044034
15,65035077,65050872,15,65042262,65042538
15,74665651,74671789,15,74666945,74667161
15,74665651,74671789,15,74666046,74666246
15,74665651,74671789,15,74667633,74667849
15,66152738,66158163,15,66155043,66155259
15,51165832,51170973,15,51169194,51169422
15,101171640,101174308,15,101173191,101173461
15,42371482,42383186,15,42376669,42376892
15,89021401,89039833,15,89022467,89022743
15,89021401,89039833,15,89032635,89032911
15,89021401,89039833,15,89030714,89030990
15,57819490,57822501,15,57819733,57820003
15,85369143,85374429,15,85369638,85369843
15,85369143,85374429,15,85369918,85370082
15,66695785,66703224,15,66696867,66697178
15,99393401,99397995,15,99394230,99394442
15,63897478,63905143,15,63902404,63902624
15,65618467,65622517,15,65619252,65619468
15,90820142,90825865,15,90823326,90823542
15,78488049,78494869,15,78488068,78488284
15,89961789,89972071,15,89964516,89964786
15,89961789,89972071,15,89967304,89967580
15,79611684,79614508,15,79612409,79612625
15,33366847,33371135,15,33367206,33367482
15,59812190,59829698,15,59821178,59821394
15,59812190,59829698,15,59825024,59825294
15,66204671,66214123,15,66209002,66209208
15,42103583,42105420,15,42103700,42103877
15,101568562,101576592,15,101569425,101569712
15,101651929,101666598,15,101659000,101659290
15,101651929,101666598,15,101661835,101662130
15,83419795,83422618,15,83419599,83419875
15,99879168,99888469,15,99884103,99884319
15,29142910,29149319,15,29147563,29147786
15,39446432,39451748,15,39446439,39446715
15,93569707,93581511,15,93579251,93579487
15,93569707,93581511,15,93573963,93574153
15,93569707,93581511,15,93580857,93581133
15,75692539,75705421,15,75694231,75694507
15,60282216,60290164,15,60289348,60289569
15,60282216,60290164,15,60286103,60286373
15,80747009,80755182,15,80750362,80750578
15,80747009,80755182,15,80748223,80748445
15,40562236,40566824,15,40565675,40565945
15,40562236,40566824,15,40564921,40565207
15,33286625,33305286,15,33299526,33299802
15,33286625,33305286,15,33287090,33287366
15,29410417,29420984,15,29417367,29417664
15,29410417,29420984,15,29419388,29419668
15,40822806,40840638,15,40822892,40823168
15,40822806,40840638,15,40837701,40837980
15,31866269,31875389,15,31867925,31868141
15,31866269,31875389,15,31873328,31873492
15,81691857,81696751,15,81693085,81693301
15,40712882,40715495,15,40714193,40714405
15,83539374,83549842,15,83549420,83549696
15,38286872,38290390,15,38287972,38288248
15,74906064,74910231,15,74907945,74908161
15,77390162,77394271,15,77393449,77393725
15,89714873,89719762,15,89714800,89715019
15,101595512,101606602,15,101596870,101597166
15,40652550,40672077,15,40660138,40660564
15,40321610,40324702,15,40322521,40322737
15,74910232,74917930,15,74913454,74913731
15,74910232,74917930,15,74915894,74916170
15,63138633,63145871,15,63140163,63140379
15,25753789,25760129,15,25753616,25753892
15,52755998,52759735,15,52758929,52759145
15,52755998,52759735,15,52758559,52758835
15,41314570,41317314,15,41314766,41314982
15,66241101,66248504,15,66246827,66247104
15,64314096,64328110,15,64316933,64317209
15,75201182,75214426,15,75202292,75202456
15,70636787,70652653,15,70647664,70647940
15,30029395,30035999,15,30032954,30033236
15,65703363,65713151,15,65707559,65707835
15,67192801,67196626,15,67196046,67196312
15,58042132,58056052,15,58043446,58043716
15,58042132,58056052,15,58044616,58044925
15,58042132,58056052,15,58054546,58054816
15,40613637,40617682,15,40615529,40615808
15,29741330,29746139,15,29743479,29743695
15,38358235,38364908,15,38364674,38364983
15,42416198,42431114,15,42426185,42426398
15,42416198,42431114,15,42429957,42430504
15,31751311,31760320,15,31754376,31754657
15,75597137,75605781,15,75600464,75600685
15,92633086,92636491,15,92634454,92634638
15,59450667,59458097,15,59453496,59453712
15,89681528,89693476,15,89682981,89683266
15,78711521,78721598,15,78715270,78715490
15,57032376,57039371,15,57032504,57032720
15,86339580,86355562,15,86345921,86346197
15,75466057,75483462,15,75475058,75475334
15,52371124,52375747,15,52371163,52371379
15,75652755,75660770,15,75660183,75660399
15,75652755,75660770,15,75655226,75655509
15,42281374,42286028,15,42281772,42282007
15,60010818,60023089,15,60017185,60017401
15,49437601,49440687,15,49438264,49438534
15,67235427,67244829,15,67239117,67239337
15,22967835,22977155,15,22970216,22970486
15,74591927,74597612,15,74595332,74595517
15,37169368,37180343,15,37175945,37176124
15,37169368,37180343,15,37172702,37172981
15,50295630,50300763,15,50296001,50296218
15,70350741,70357179,15,70356836,70357112
15,90629492,90634521,15,90630664,90630940
15,90629492,90634521,15,90630131,90630308
15,91260572,91263282,15,91260463,91260764
15,69761991,69774194,15,69770658,69770861
15,69761991,69774194,15,69768184,69768388
15,69761991,69774194,15,69767278,69767582
15,47757935,47765843,15,47763733,47763949
15,74582356,74591926,15,74588235,74588512
15,34353375,34357804,15,34354242,34354407
15,100513771,100527444,15,100521439,100521719
15,100513771,100527444,15,100524314,100524530
15,100513771,100527444,15,100516206,100516370
15,93252654,93261685,15,93258116,93258332
15,32943578,32948713,15,32943527,32943737
15,91173521,91183350,15,91182333,91182497
15,93906135,93910419,15,93906132,93906408
15,89143772,89150518,15,89147098,89147374
15,100331024,100332860,15,100332419,100332695
15,52551798,52554566,15,52554000,52554276
15,40077254,40080094,15,40078714,40078984
15,77840213,77856403,15,77841619,77841898
15,81282791,81290648,15,81288662,81288879
15,45406912,45416389,15,45410339,45410618
15,73062107,73072204,15,73063357,73063633
15,32969997,32973517,15,32971534,32971810
15,100500043,100504043,15,100501280,100501556
15,85164702,85178940,15,85166553,85166856
15,45515210,45527795,15,45517814,45518113
15,79195647,79200927,15,79200036,79200259
15,53094416,53100991,15,53097611,53097887
15,83286838,83293208,15,83290768,83291056
15,33990396,34001549,15,33992971,33993224
15,33990396,34001549,15,33993572,33993852
15,33990396,34001549,15,33991953,33992229
15,92636868,92646700,15,92642126,92642419
15,92636868,92646700,15,92640874,92641077
15,85851551,85859309,15,85856078,85856400
15,73372453,73375224,15,73373751,73374032
15,50601967,50608484,15,50606615,50606891
15,50601967,50608484,15,50608315,50608591
15,73610063,73626040,15,73617681,73617957
15,74084805,74097302,15,74084917,74085193
15,74084805,74097302,15,74086639,74086855
15,75108142,75111798,15,75109682,75109962
15,78279811,78299755,15,78287310,78287580
15,78279811,78299755,15,78292471,78292666
15,78279811,78299755,15,78279607,78279823
15,91142492,91154234,15,91144291,91144570
15,91142492,91154234,15,91147210,91147486
15,31321741,31328544,15,31326487,31326763
15,89015108,89021400,15,89019843,89020113
15,23059708,23064760,15,23061124,23061394
15,89956040,89961788,15,89959571,89959888
15,68149499,68164092,15,68155827,68156021
15,40340495,40352477,15,40345436,40345725
15,40340495,40352477,15,40352028,40352304
15,65118535,65128444,15,65128021,65128253
15,85287717,85307493,15,85291864,85292158
15,85287717,85307493,15,85302473,85302689
15,85287717,85307493,15,85291158,85291519
15,90838231,90846323,15,90838164,90838445
15,90838231,90846323,15,90844491,90844740
15,41204399,41215396,15,41209837,41210145
15,41204399,41215396,15,41206710,41206986
15,78858501,78867860,15,78858497,78858713
15,78858501,78867860,15,78863065,78863349
15,62667664,62685927,15,62684597,62684874
15,62667664,62685927,15,62683930,62684235
15,41231608,41240695,15,41234083,41234353
15,83749926,83759359,15,83754270,83754546
15,41198091,41200362,15,41199011,41199281
15,41198091,41200362,15,41198625,41198822
15,41894186,41912629,15,41896448,41896612
15,41894186,41912629,15,41896106,41896329
15,81260797,81269873,15,81262431,81262701
15,99321496,99324166,15,99322913,99323143
15,33240232,33249876,15,33248260,33248536
15,63065907,63076399,15,63074788,63074952
15,63065907,63076399,15,63074285,63074508
15,80209568,80214949,15,80210511,80210808
15,58028369,58035965,15,58035717,58035987
15,58028369,58035965,15,58032278,58032557
15,45427210,45438160,15,45428665,45428948
15,45427210,45438160,15,45427568,45427801
15,79029004,79040750,15,79030505,79030781
15,79029004,79040750,15,79032835,79033111
15,85123261,85141853,15,85131308,85131524
15,60041468,60044618,15,60044060,60044294
15,23701998,23717962,15,23712187,23712477
15,83347175,83349882,15,83349181,83349462
15,66328223,66345182,15,66339180,66339397
15,74323977,74332639,15,74329288,74329504
15,86420118,86427799,15,86423832,86424108
15,89896367,89902031,15,89899961,89900237
15,89896367,89902031,15,89901889,89902100
15,33962238,33971429,15,33967530,33967746
15,99057507,99069410,15,99062386,99062602
15,99057507,99069410,15,99066563,99066833
15,62113607,62123203,15,62120296,62120572
15,77831534,77835646,15,77832111,77832398
15,63337539,63353022,15,63340555,63340779
15,63337539,63353022,15,63340238,63340434
15,101873345,101878427,15,101873658,101873970
15,67862768,67870814,15,67864317,67864587
15,63190965,63200552,15,63194172,63194388
16,71398929,71403920,16,71401373,71401596
16,4713900,4729915,16,4716567,4716845
16,4950777,4962349,16,4959816,4960092
16,58539478,58548231,16,58545895,58546097
16,58539478,58548231,16,58540796,58541078
16,58539478,58548231,16,58541153,58541429
16,14454356,14466170,16,14458745,14459051
16,84626157,84639571,16,84628378,84628594
16,53912372,53933318,16,53926040,53926310
16,53912372,53933318,16,53916257,53916556
16,14393769,14397534,16,14394719,14395007
16,19845804,19868025,16,19849438,19849708
16,68386782,68394772,16,68389366,68389582
16,67294693,67298054,16,67294608,67294878
16,2820532,2823505,16,2820437,2820713
16,70840260,70843283,16,70842349,70842661
16,22691408,22693878,16,22692070,22692286
16,87305265,87321359,16,87312307,87312540
16,70729862,70743318,16,70737320,70737590
16,8401165,8408625,16,8405763,8406039
16,55089693,55098917,16,55090442,55090744
16,31707649,31713409,16,31708282,31708552
16,84092790,84099190,16,84096448,84096645
16,11744720,11754545,16,11751021,11751297
16,25063649,25072472,16,25066975,25067249
16,2972168,2974997,16,2972845,2973121
16,85342002,85353536,16,85350091,85350307
16,21578174,21595898,16,21595373,21595649
16,58371934,58377709,16,58373406,58373682
16,86116032,86121096,16,86116867,86117137
16,84539971,84551200,16,84540101,84540317
16,84539971,84551200,16,84544995,84545226
16,21541458,21552062,16,21545963,21546233
16,70428680,70445323,16,70429336,70429576
16,81870057,81878907,16,81876106,81876382
16,74764918,74774642,16,74768006,74768282
16,3573983,3586439,16,3577270,3577583
16,69106468,69121236,16,69117498,69117768
16,30912666,30916331,16,30913485,30913761
16,58053148,58058862,16,58054656,58054820
16,11768831,11774680,16,11769379,11769595
16,77684499,77691362,16,77691005,77691284
16,87018996,87029767,16,87019806,87020082
16,16270410,16280706,16,16277434,16277713
16,4368501,4393452,16,4378213,4378483
16,4368501,4393452,16,4377960,4378124
16,4368501,4393452,16,4380378,4380581
16,67489200,67510161,16,67490272,67490548
16,67489200,67510161,16,67499780,67500020
16,89210667,89213355,16,89211654,89211930
16,75142799,75150120,16,75144492,75144768
16,75142799,75150120,16,75145210,75145426
16,30785610,30788763,16,30787965,30788241
16,89244361,89266828,16,89249978,89250142
16,28842398,28857440,16,28847848,28848064
16,24811866,24816083,16,24812068,24812344
16,84991283,85004824,16,84992710,84992980
16,84991283,85004824,16,85004218,85004456
16,86043525,86050147,16,86050048,86050283
16,29924992,29927730,16,29924838,29925114
16,4331668,4344486,16,4338450,4338673
16,23409620,23410763,16,23410396,23410677
16,58068623,58082026,16,58081372,58081667
16,85109589,85130585,16,85110738,85111040
16,85109589,85130585,16,85121630,85121900
16,85109589,85130585,16,85120419,85120607
16,85586350,85591619,16,85591272,85591488
16,85586350,85591619,16,85586899,85587120
16,30606538,30610554,16,30609558,30609774
16,4969827,4976457,16,4973081,4973357
16,56349385,56352993,16,56350482,56350796
16,56349385,56352993,16,56352308,56352500
16,22280288,22293752,16,22290272,22290548
16,8911542,8916769,16,8912362,8912632
16,57781948,57789953,16,57788905,57789185
16,15846877,15864839,16,15849993,15850269
16,15846877,15864839,16,15850456,15850726
16,15846877,15864839,16,15859801,15860017
16,66884957,66891626,16,66885473,66885637
16,8623135,8633297,16,8622892,8623162
16,28290801,28300410,16,28292810,28293080
16,28290801,28300410,16,28295567,28295843
16,1231527,1234250,16,1231352,1231629
16,89195983,89206909,16,89198908,89199185
16,19229802,19236868,16,19234665,19234881
16,1415773,1425613,16,1420409,1420679
16,85455493,85469655,16,85456180,85456506
16,85455493,85469655,16,85461901,85462122
16,2814990,2820531,16,2820437,2820713
16,21312059,21314194,16,21311942,21312164
16,21312059,21314194,16,21313035,21313256
16,5075442,5082292,16,5075407,5075623
16,30626543,30627863,16,30626740,30626998
16,27379483,27383981,16,27379515,27379731
16,27379483,27383981,16,27383784,27384065
16,54965466,54969769,16,54968860,54969141
16,54965466,54969769,16,54966748,54967086
16,77259861,77271081,16,77269969,77270259
16,54314199,54315521,16,54315492,54315790
16,30637959,30640800,16,30640154,30640370
16,87087131,87092181,16,87090838,87091117
16,87087131,87092181,16,87089771,87090049
16,11478974,11498790,16,11490148,11490364
16,11478974,11498790,16,11480881,11481081
16,11478974,11498790,16,11488840,11489104
16,30804421,30813914,16,30809242,30809518
16,31275015,31277679,16,31276585,31276861
16,11447315,11452430,16,11450651,11450815
16,29712464,29728319,16,29721701,29721977
16,15830554,15843335,16,15838889,15839166
16,67009009,67013410,16,67011637,67011861
16,88910276,88918559,16,88910890,88911166
16,57199910,57203708,16,57201964,57202240
16,85301294,85312638,16,85309305,85309506
16,49541079,49549270,16,49547032,49547323
16,2917955,2931012,16,2918444,2918655
16,2917955,2931012,16,2924903,2925159
16,57980136,57993604,16,57991771,57992047
16,57980136,57993604,16,57989541,57989852
16,71454975,71460378,16,71455997,71456213
16,68678819,68683194,16,68678767,68679043
16,63563167,63568353,16,63564126,63564426
16,19383873,19399285,16,19386963,19387233
16,57822567,57829401,16,57829068,57829232
16,57822567,57829401,16,57829343,57829559
16,31469798,31472159,16,31470272,31470554
16,31469798,31472159,16,31472067,31472337
16,30681670,30686632,16,30681558,30681722
16,69142907,69150210,16,69146631,69146857
16,69142907,69150210,16,69147070,69147286
16,30425870,30430263,16,30429480,30429791
16,66475383,66485447,16,66477904,66478180
16,3179729,3181818,16,3179602,3179822
16,22676458,22677255,16,22676563,22676779
16,48063398,48071474,16,48063803,48063967
16,74656954,74662846,16,74657207,74657477
16,55526286,55534822,16,55528954,55529230
16,89165897,89169428,16,89166968,89167244
16,70185694,70193004,16,70192545,70192823
16,66439093,66443839,16,66440441,66440617
16,20394389,20402098,16,20394807,20395011
16,20394389,20402098,16,20397153,20397369
16,29927731,29943723,16,29937447,29937663
16,71573245,71579189,16,71576272,71576490
16,31445673,31456519,16,31454393,31454627
16,27237496,27250048,16,27246363,27246579
16,27237496,27250048,16,27241963,27242179
16,2470397,2476312,16,2473187,2473404
16,49440575,49442323,16,49441914,49442120
16,68536992,68545218,16,68544137,68544394
16,27930374,27932959,16,27931947,27932217
16,87096539,87118783,16,87110951,87111175
16,87096539,87118783,16,87096348,87096618
16,22128338,22134631,16,22134476,22134760
16,22128338,22134631,16,22131759,22132068
16,52093420,52106530,16,52103799,52104069
16,52093420,52106530,16,52102377,52102647
16,81758225,81767398,16,81763918,81764162
16,81758225,81767398,16,81763039,81763255
16,49409978,49420025,16,49416943,49417160
16,85385947,85399249,16,85397142,85397431
16,2534250,2551717,16,2537288,2537452
16,2534250,2551717,16,2550659,2550935
16,2534250,2551717,16,2551273,2551491
16,70686446,70707497,16,70690725,70691001
16,70686446,70707497,16,70687703,70687919
16,84172259,84175274,16,84174853,84175144
16,19214261,19222865,16,19216299,19216575
16,54439858,54463208,16,54443982,54444258
16,31048052,31056132,16,31053625,31053801
16,1234284,1264360,16,1243863,1244151
16,1234284,1264360,16,1234628,1234904
16,1234284,1264360,16,1256375,1256651
16,1234284,1264360,16,1244665,1244935
16,84512129,84519841,16,84518319,84518535
16,19092697,19106756,16,19105945,19106224
16,19092697,19106756,16,19097881,19098073
16,81293889,81310365,16,81297126,81297406
16,81293889,81310365,16,81294736,81294962
16,81293889,81310365,16,81301100,81301264
16,56719149,56740953,16,56722736,56723006
16,56719149,56740953,16,56736028,56736232
16,5089887,5101119,16,5096977,5097247
16,5089887,5101119,16,5092768,5093049
16,74884405,74896977,16,74896687,74896957
16,2964021,2967218,16,2964275,2964570
16,27755205,27770221,16,27760257,27760527
16,80558342,80563112,16,80561289,80561474
16,80558342,80563112,16,80560421,80560637
16,29952634,29957568,16,29955157,29955448
16,84332453,84355344,16,84349096,84349383
16,84332453,84355344,16,84341821,84342016
16,84332453,84355344,16,84346768,84347049
16,88507877,88514643,16,88509476,88509683
16,88507877,88514643,16,88508798,88509043
16,88507877,88514643,16,88511669,88511945
16,28286820,28290800,16,28289078,28289294
16,68721118,68733102,16,68723941,68724230
16,67540728,67559338,16,67555437,67555695
16,67540728,67559338,16,67547914,67548134
16,67540728,67559338,16,67554991,67555279
16,67540728,67559338,16,67548328,67548598
16,31329967,31343707,16,31342838,31343054
16,2967219,2970232,16,2969742,2969961
16,50405849,50411000,16,50408631,50408907
16,50405849,50411000,16,50406095,50406371
16,2484734,2490655,16,2488065,2488341
16,85522373,85530032,16,85524686,85524902
16,21717629,21721089,16,21719921,21720137
16,23025157,23029888,16,23024884,23025165
16,75118347,75131218,16,75129062,75129338
16,75118347,75131218,16,75121656,75121926
16,75118347,75131218,16,75130725,75130949
16,50660821,50673919,16,50670866,50671181
16,50660821,50673919,16,50661461,50661763
16,50660821,50673919,16,50668921,50669197
16,27772928,27791620,16,27791268,27791538
16,4301342,4309454,16,4304025,4304308
16,9351159,9357532,16,9352385,9352604
16,5068174,5075441,16,5074710,5074926
16,5068174,5075441,16,5075407,5075623
16,83854007,83860135,16,83859759,83859976
16,83854007,83860135,16,83855685,83855962
16,28873233,28881011,16,28874608,28874898
16,48150973,48155772,16,48151451,48151718
16,28208700,28220364,16,28213727,28213997
16,22055704,22072287,16,22067256,22067526
16,3327089,3340252,16,3332224,3332522
16,67825985,67832310,16,67826693,67826969
16,29872263,29874995,16,29874298,29874462
16,29872263,29874995,16,29874827,29875073
16,31168296,31182770,16,31171045,31171321
16,50358065,50362494,16,50361041,50361257
16,2551718,2557333,16,2557113,2557383
16,66749689,66756580,16,66750990,66751207
16,89909009,89916214,16,89911924,89912088
16,2719405,2725848,16,2721245,2721515
16,2719405,2725848,16,2720089,2720382
16,30403990,30407808,16,30406903,30407192
16,30403990,30407808,16,30406569,30406801
16,49379495,49387063,16,49384506,49384696
16,49379495,49387063,16,49386943,49387159
16,49379495,49387063,16,49383746,49384027
16,49379495,49387063,16,49382391,49382667
16,49379495,49387063,16,49382844,49383128
16,19904985,19918511,16,19911951,19912249
16,19904985,19918511,16,19910738,19910961
16,16187906,16198052,16,16189997,16190273
16,11808541,11813169,16,11808511,11808727
16,10601889,10609223,16,10603501,10603717
16,10601889,10609223,16,10608481,10608751
16,17285316,17291302,16,17288124,17288353
16,50335494,50348874,16,50344695,50344859
16,11047331,11055793,16,11047863,11048080
16,70480247,70511975,16,70507711,70507981
16,70480247,70511975,16,70501051,70501327
16,70480247,70511975,16,70494637,70494913
16,70480247,70511975,16,70504864,70505043
16,70480247,70511975,16,70488426,70488702
16,11786895,11796084,16,11792330,11792621
16,89213356,89221862,16,89218393,89218669
16,57542457,57562102,16,57560888,57561187
16,57542457,57562102,16,57553747,57553957
16,57542457,57562102,16,57552512,57552788
16,22677256,22684330,16,22682679,22682896
16,29680021,29708173,16,29690247,29690463
16,29680021,29708173,16,29703350,29703557
16,58692025,58712894,16,58695196,58695412
16,58692025,58712894,16,58712695,58712971
16,2340376,2348992,16,2346658,2346877
16,77708747,77718452,16,77709693,77709912
16,24506801,24520215,16,24516169,24516366
16,24506801,24520215,16,24510608,24510829
16,30131115,30136786,16,30135815,30136091
16,3031997,3052026,16,3033744,3033916
16,67578126,67583576,16,67580949,67581168
16,67578126,67583576,16,67578188,67578464
16,66756581,66767150,16,66762091,66762367
16,3825643,3841954,16,3840718,3840882
16,74783079,74794335,16,74788815,74789166
16,87044956,87055833,16,87051098,87051379
16,23978806,23986543,16,23978531,23978807
16,81224347,81238476,16,81232283,81232576
16,67298055,67303602,16,67298351,67298643
16,57804200,57822566,16,57809558,57809784
16,29913773,29924991,16,29922706,29923072
16,29913773,29924991,16,29924838,29925114
16,9349460,9351158,16,9350061,9350271
16,87211641,87225756,16,87217352,87217568
16,87211641,87225756,16,87224114,87224391
16,87211641,87225756,16,87218988,87219264
16,89283043,89284031,16,89282920,89283157
16,8988193,9002787,16,8993563,8993833
16,8988193,9002787,16,8999101,8999371
16,8988193,9002787,16,8999726,9000002
16,7351984,7358407,16,7353340,7353616
16,75414508,75421801,16,75419483,75419759
16,54969770,54972270,16,54971364,54971584
16,67050843,67056828,16,67051804,67052053
16,57792173,57800443,16,57794654,57794930
16,52009549,52017865,16,52016721,52016937
16,84302688,84322526,16,84310927,84311118
16,68551762,68555549,16,68554527,68554819
16,66904785,66912841,16,66907097,66907313
16,1428541,1432158,16,1429900,1430064
16,52222348,52228951,16,52225548,52225730
16,67897473,67905459,16,67899324,67899540
16,75554024,75569029,16,75555325,75555603
16,27791621,27807613,16,27803217,27803381
16,84925105,84955498,16,84939645,84939928
16,84925105,84955498,16,84930527,84930803
16,69351881,69359992,16,69353199,69353415
16,4751935,4775280,16,4767376,4767667
16,87082454,87087130,16,87086515,87086800
16,88374143,88385919,16,88382037,88382307
16,3200638,3202781,16,3202260,3202538
16,8880618,8888279,16,8885833,8886059
16,84078045,84087371,16,84081985,84082255
16,24015198,24023992,16,24021903,24022076
16,67429255,67441471,16,67431929,67432093
16,67429255,67441471,16,67433402,67433600
16,81889538,81897572,16,81889428,81889705
16,81889538,81897572,16,81893308,81893584
16,5054315,5067860,16,5060906,5061186
16,22793172,22800236,16,22794924,22795200
16,71510398,71517830,16,71513370,71513586
16,30916332,30933761,16,30932990,30933206
16,23070296,23074317,16,23072084,23072354
16,67972995,67977702,16,67976051,67976291
16,67972995,67977702,16,67976389,67976553
16,29973115,29984355,16,29973221,29973437
16,4309672,4321609,16,4313578,4313794
16,4309672,4321609,16,4311660,4311866
16,69523305,69531561,16,69528865,69529081
16,16238267,16250203,16,16239072,16239348
16,56335457,56348072,16,56345206,56345433
16,19408926,19412127,16,19412122,19412418
16,4567129,4570705,16,4567886,4568078
16,54972271,54977185,16,54976338,54976624
16,52582431,52586948,16,52582890,52583173
16,22185004,22199897,16,22188019,22188301
16,22185004,22199897,16,22195287,22195577
16,22185004,22199897,16,22197957,22198173
16,66617745,66628808,16,66623326,66623615
16,3699624,3721544,16,3704344,3704560
16,3699624,3721544,16,3703152,3703428
16,3699624,3721544,16,3716222,3716498
16,3699624,3721544,16,3715591,3715874
16,55729847,55743602,16,55735707,55735923
16,55729847,55743602,16,55737382,55737659
16,67848279,67855177,16,67854991,67855207
16,67848279,67855177,16,67850487,67850769
16,4990733,5003115,16,4990712,4991029
16,58682504,58692024,16,58686709,58686995
16,27365776,27379482,16,27367068,27367284
16,27365776,27379482,16,27374632,27374909
16,85433236,85455492,16,85452735,85453032
16,85433236,85455492,16,85450047,85450240
16,85433236,85455492,16,85454369,85454650
16,1549306,1561376,16,1561095,1561381
16,66771467,66775559,16,66773917,66774193
16,89583207,89592791,16,89592183,89592347
16,9360460,9373263,16,9364318,9364610
16,57925842,57939861,16,57933704,57933921
16,57939862,57950324,16,57940424,57940640
16,27383982,27387298,16,27383784,27384065
16,27383982,27387298,16,27386343,27386574
16,22841901,22843762,16,22843067,22843231
16,82259075,82265599,16,82263730,82263926
16,31462787,31466453,16,31463131,31463401
16,57950325,57975669,16,57973556,57973834
16,57950325,57975669,16,57965633,57965849
16,27896150,27907097,16,27904283,27904568
16,27896150,27907097,16,27899280,27899566
16,19399286,19401493,16,19400589,19400806
16,3777274,3794877,16,3781410,3781686
16,88095593,88109236,16,88097175,88097445
16,88095593,88109236,16,88102083,88102370
16,2507315,2510017,16,2509756,2509972
16,3197524,3200637,16,3199690,3199960
16,81787813,81792231,16,81789748,81789964
16,88894537,88910275,16,88904504,88904780
16,88894537,88910275,16,88905501,88905805
16,88894537,88910275,16,88898243,88898558
16,56949699,56954721,16,56954629,56954905
16,57829402,57832218,16,57829343,57829559
16,30065590,30077829,16,30075332,30075608
16,30065590,30077829,16,30066414,30066634
16,77984975,77993416,16,77985716,77985988
16,77984975,77993416,16,77989073,77989349
16,29710822,29712463,16,29711873,29712099
16,71446827,71451574,16,71446698,71446914
16,19450794,19468833,16,19459100,19459376
16,66995183,67002528,16,66994957,66995208
16,66995183,67002528,16,66998189,66998465
16,22134632,22154874,16,22134476,22134760
16,22134632,22154874,16,22153167,22153387
16,70399005,70428679,16,70404038,70404346
16,70399005,70428679,16,70414814,70415118
16,86077889,86080376,16,86077894,86078110
16,74745396,74758830,16,74753010,74753286
16,74745396,74758830,16,74750277,74750554
16,86527543,86533104,16,86531917,86532193
16,28329981,28338504,16,28338292,28338498
16,28329981,28338504,16,28333140,28333360
16,48087835,48089722,16,48089010,48089226
16,83939531,83960765,16,83960330,83960536
16,3178351,3179728,16,3179602,3179822
16,29856777,29870129,16,29859918,29860123
