PIR_CHR,PIR_START,PIR_STOP,FEAT_CHR,FEAT_START,FEAT_STOP
1,203670787,203677111,1,203671319,203671524
1,226819732,226825720,1,226825403,226825673
1,226819732,226825720,1,226821907,226822094
1,28679431,28689800,1,28686203,28686473
1,60180879,60184322,1,60183781,60184059
1,60180879,60184322,1,60182938,60183214
1,37061868,37065396,1,37062245,37062464
1,53939215,53944067,1,53939195,53939471
1,183885239,183886717,1,183885185,183885401
1,220491806,220498439,1,220495206,220495482
1,17590789,17600289,1,17591791,17592067
1,17590789,17600289,1,17597289,17597565
1,95502576,95509244,1,95507186,95507462
1,95502576,95509244,1,95509011,95509269
1,213415268,213418245,1,213417982,213418252
1,168572570,168574915,1,168572806,168573022
1,65697277,65702380,1,65701624,65701894
1,31383990,31386810,1,31384290,31384482
1,147067842,147078725,1,147071867,147072174
1,109907624,109921149,1,109911143,109911449
1,67674251,67677947,1,67677325,67677602
1,88474251,88479968,1,88475657,88475933
1,240273942,240278814,1,240275031,240275301
1,161364875,161370469,1,161369156,161369462
1,241051360,241054543,1,241051411,241051627
1,92756887,92764067,1,92757000,92757270
1,76795208,76796989,1,76796753,76797004
1,168605584,168610284,1,168605442,168605759
1,168605584,168610284,1,168606715,168606933
1,108055640,108067355,1,108058388,108058664
1,108055640,108067355,1,108065801,108066017
1,26928977,26930358,1,26928900,26929170
1,237539912,237550854,1,237549954,237550224
1,145090035,145092709,1,145092603,145092819
1,145090035,145092709,1,145092179,145092395
1,156808353,156810063,1,156808754,156808951
1,37054313,37061867,1,37056950,37057226
1,150452650,150458034,1,150457364,150457645
1,161344453,161344896,1,161344226,161344502
1,55487971,55491636,1,55487705,55488038
1,159130702,159135976,1,159130835,159131097
1,163527582,163533662,1,163531370,163531641
1,207780417,207797835,1,207786137,207786435
1,207780417,207797835,1,207793742,207793958
1,23970718,23985531,1,23984256,23984474
1,110328476,110333010,1,110331798,110332014
1,157367689,157371377,1,157369911,157370181
1,119827974,119834098,1,119829312,119829494
1,66046171,66051060,1,66046863,66047139
1,160344886,160347216,1,160346370,160346615
1,51684332,51688832,1,51684302,51684606
1,152839289,152843095,1,152842379,152842595
1,144990022,144993387,1,144989768,144990039
1,172370378,172371806,1,172371072,172371292
1,205552825,205554527,1,205554008,205554288
1,246173664,246177190,1,246175630,246175900
1,60242882,60246014,1,60245677,60245947
1,60242882,60246014,1,60243243,60243519
1,11001908,11006427,1,11002086,11002302
1,11001908,11006427,1,11006102,11006266
1,180498793,180508848,1,180502715,180502935
1,231054014,231062054,1,231058428,231058698
1,231054014,231062054,1,231060798,231061074
1,178268950,178277626,1,178269121,178269337
1,245840863,245851677,1,245851487,245851771
1,245840863,245851677,1,245850763,245851039
1,147093804,147102294,1,147099379,147099581
1,147093804,147102294,1,147097470,147097746
1,66912133,66916338,1,66912177,66912393
1,158094963,158096537,1,158094847,158095068
1,101985333,101987594,1,101985872,101986095
1,120502852,120511479,1,120510692,120510908
1,120502852,120511479,1,120506199,120506363
1,161342878,161344452,1,161344226,161344502
1,162843718,162856149,1,162844200,162844424
1,162843718,162856149,1,162847874,162848100
1,229977673,229980358,1,229979572,229979850
1,118298048,118303655,1,118301538,118301760
1,214433808,214436794,1,214434927,214435143
1,185527965,185531887,1,185529055,185529271
1,63469181,63471484,1,63470594,63470864
1,227636226,227642099,1,227636884,227637103
1,27115734,27121034,1,27115723,27115938
1,66152310,66155412,1,66153468,66153648
1,97338453,97340985,1,97338356,97338670
1,219975866,219979430,1,219978535,219978811
1,114519705,114520684,1,114519574,114519790
1,160799641,160804007,1,160800430,160800613
1,200594194,200605168,1,200603605,200603899
1,207258076,207260201,1,207258111,207258327
1,146745029,146749377,1,146745428,146745704
1,118617813,118631866,1,118619961,118620241
1,160575650,160581167,1,160576968,160577184
1,54534603,54538980,1,54535784,54536054
1,28928679,28931231,1,28929429,28929645
1,201759827,201764163,1,201762225,201762461
1,95550262,95553859,1,95550197,95550467
1,118053688,118067182,1,118055388,118055664
1,65775270,65778306,1,65777492,65777774
1,150021577,150023702,1,150022618,150022894
1,116288221,116294570,1,116292410,116292574
1,52811980,52814758,1,52814406,52814622
1,180848754,180857694,1,180851106,180851389
1,205397400,205400832,1,205400004,205400239
1,22854266,22856906,1,22854436,22854712
1,155031142,155036064,1,155034047,155034292
1,155031142,155036064,1,155035210,155035400
1,155031142,155036064,1,155034696,155034972
1,42637702,42640399,1,42639082,42639312
1,8374466,8375878,1,8374438,8374659
1,229791951,229807927,1,229797052,229797298
1,62970725,62976253,1,62973883,62974153
1,152106718,152115949,1,152114485,152114763
1,185689334,185691664,1,185689816,185690097
1,101329861,101335812,1,101332022,101332298
1,101329861,101335812,1,101333994,101334276
1,36180159,36183602,1,36181164,36181379
1,91606854,91608796,1,91607435,91607711
1,170091044,170096458,1,170095922,170096232
1,201764164,201776451,1,201764235,201764520
1,163280041,163287137,1,163285634,163285927
1,60164770,60165706,1,60164975,60165245
1,55312893,55316711,1,55313801,55314079
1,110501087,110508851,1,110504179,110504455
1,197883296,197885630,1,197884956,197885238
1,223994733,224001902,1,223999385,223999661
1,145057443,145062795,1,145061849,145062125
1,145057443,145062795,1,145059041,145059285
1,76559022,76566280,1,76561572,76561856
1,206903741,206908791,1,206907940,206908156
1,93499875,93503993,1,93502258,93502534
1,16530290,16538419,1,16531576,16531792
1,11632467,11645736,1,11632304,11632575
1,40618137,40619182,1,40618767,40618983
1,156193705,156196772,1,156195290,156195511
1,181465708,181468546,1,181467006,181467276
1,1064245,1069045,1,1068206,1068484
1,210572982,210574853,1,210574027,210574235
1,166398282,166405028,1,166402982,166403252
1,82246016,82248735,1,82247489,82247768
1,153246883,153252878,1,153250422,153250660
1,43379237,43381173,1,43379138,43379305
1,112340877,112345133,1,112344132,112344419
1,171050351,171051209,1,171050420,171050715
1,233087059,233093087,1,233088741,233088964
1,159218744,159223966,1,159220663,159220946
1,156766291,156770983,1,156767162,156767388
1,163504941,163507782,1,163505651,163505942
1,11553932,11559067,1,11559045,11559321
1,220008809,220014565,1,220013104,220013268
1,220008809,220014565,1,220011161,220011377
1,182413243,182418533,1,182413653,182413939
1,182413243,182418533,1,182415251,182415471
1,176919016,176929072,1,176923446,176923723
1,169898050,169899450,1,169898098,169898374
1,117356852,117369689,1,117360295,117360572
1,117356852,117369689,1,117368555,117368825
1,159054226,159059575,1,159059054,159059274
1,114823082,114827594,1,114825521,114825716
1,223493441,223496133,1,223493607,223493883
1,181282170,181288380,1,181287425,181287701
1,204364975,204368120,1,204367733,204367954
1,203307952,203313666,1,203309799,203310015
1,203307952,203313666,1,203311675,203311897
1,203307952,203313666,1,203309258,203309469
1,94501256,94512336,1,94505138,94505355
1,94501256,94512336,1,94511169,94511568
1,151810152,151812039,1,151811956,151812444
1,182929932,182935609,1,182931705,182931927
1,29118105,29123950,1,29123392,29123675
1,203839379,203840395,1,203840249,203840478
1,32104667,32106421,1,32105807,32106083
1,19419722,19425007,1,19422786,19423062
1,26946472,26948299,1,26946773,26947056
1,20521635,20532670,1,20521750,20521966
1,201528628,201531008,1,201528852,201529091
1,40862180,40875416,1,40870569,40870839
1,159148619,159152726,1,159151162,159151438
1,38514483,38519313,1,38516560,38516838
1,111159673,111162471,1,111162019,111162233
1,11763561,11771204,1,11771204,11771423
1,11763561,11771204,1,11767353,11767631
1,183624639,183625116,1,183624695,183624911
1,200248766,200257997,1,200248981,200249240
1,156317166,156332261,1,156329800,156330070
1,156317166,156332261,1,156326763,156327007
1,39556794,39564052,1,39558073,39558343
1,33247316,33248604,1,33247793,33248009
1,236651654,236655422,1,236653247,236653541
1,95263820,95271912,1,95271456,95271676
1,95263820,95271912,1,95267591,95267877
1,111011453,111015781,1,111013843,111014121
1,154248241,154250682,1,154249322,154249598
1,183882743,183885238,1,183885185,183885401
1,151565790,151575767,1,151566685,151566888
1,246475481,246483089,1,246476589,246476875
1,247649872,247651709,1,247650463,247650739
1,57695226,57698912,1,57698209,57698485
1,94993232,94994601,1,94992962,94993232
1,94993232,94994601,1,94993842,94994126
1,23960871,23964573,1,23964000,23964214
1,23960871,23964573,1,23961515,23961751
1,154169444,154171923,1,154171562,154171832
1,113342178,113350312,1,113346884,113347103
1,31273938,31275275,1,31274654,31274864
1,26019577,26024013,1,26021036,26021350
1,26019577,26024013,1,26021700,26021978
1,68785068,68788222,1,68786847,68787063
1,165561476,165563101,1,165562281,165562460
1,45076910,45084579,1,45082336,45082612
1,155065932,155070364,1,155066436,155066719
1,155065932,155070364,1,155066903,155067179
1,43388488,43392279,1,43390105,43390386
1,43388488,43392279,1,43388694,43388919
1,84052309,84064333,1,84058807,84059083
1,14719042,14720939,1,14718973,14719249
1,31269559,31273937,1,31270548,31270871
1,156592973,156595210,1,156594197,156594479
1,18246585,18252111,1,18249422,18249638
1,18246585,18252111,1,18246444,18246660
1,94979053,94982206,1,94979703,94979973
1,228688617,228693196,1,228688684,228688895
1,67952251,67957243,1,67955398,67955668
1,234101908,234109325,1,234108876,234109157
1,231493210,231497914,1,231493617,231493887
1,233116056,233119145,1,233116409,233116685
1,211871060,211877964,1,211871886,211872121
1,26722254,26730078,1,26722828,26723049
1,201328985,201332601,1,201330850,201331084
1,95148337,95150278,1,95149929,95150205
1,233531703,233543856,1,233539645,233539921
1,72379634,72391168,1,72387921,72388197
1,109367601,109371683,1,109370815,109371038
1,165092188,165102084,1,165098861,165099077
1,226311190,226313656,1,226312939,226313145
1,27212397,27215704,1,27213668,27213944
1,236006913,236008185,1,236006730,236007039
1,109941568,109942650,1,109942039,109942315
1,103570533,103572552,1,103571909,103572185
1,46813184,46816204,1,46813856,46814056
1,86804951,86807264,1,86806522,86806798
1,14689224,14691255,1,14690635,14690911
1,159768353,159768814,1,159768698,159769036
1,43688604,43704078,1,43703846,43704040
1,43688604,43704078,1,43692992,43693215
1,43688604,43704078,1,43690792,43691062
1,55414095,55419542,1,55416394,55416597
1,201482240,201485408,1,201482141,201482403
1,201311494,201316609,1,201315807,201316023
1,183195350,183201973,1,183197200,183197416
1,150185764,150186752,1,150186177,150186454
1,11322700,11325886,1,11322790,11323092
1,239981958,239987509,1,239982447,239982717
1,229615393,229620221,1,229617819,229618094
1,144931730,144936266,1,144932320,144932633
1,144931730,144936266,1,144932776,144933052
1,7809342,7817299,1,7812960,7813176
1,7809342,7817299,1,7815579,7815849
1,222963516,222967396,1,222966142,222966418
1,15379220,15384427,1,15382080,15382378
1,116314589,116315643,1,116314563,116314776
1,19666593,19670827,1,19668036,19668260
1,224837581,224844801,1,224838365,224838635
1,223308432,223310684,1,223309510,223309780
1,119521686,119529347,1,119526995,119527265
1,161357147,161362941,1,161358492,161358793
1,240137897,240151340,1,240139739,240139964
1,240137897,240151340,1,240150532,240150817
1,172688983,172695534,1,172688833,172689112
1,198432141,198436317,1,198434764,198435043
1,173226926,173229380,1,173228071,173228341
1,64708411,64711130,1,64708723,64709006
1,206894634,206900256,1,206898992,206899208
1,206894634,206900256,1,206899717,206899897
1,6473250,6478146,1,6474452,6474668
1,156074941,156076974,1,156075040,156075320
1,239567015,239574389,1,239568830,239569107
1,36910256,36912706,1,36912008,36912227
1,241773452,241775786,1,241774355,241774631
1,167135268,167141559,1,167140821,167141097
1,92346704,92354962,1,92351458,92351798
1,92346704,92354962,1,92352270,92352564
1,169971955,169990453,1,169979645,169979921
1,42809905,42814239,1,42809978,42810254
1,166874360,166883933,1,166879706,166879915
1,104327808,104334781,1,104331057,104331341
1,113678233,113689316,1,113683211,113683427
1,20542436,20544352,1,20543169,20543439
1,30581412,30584745,1,30584399,30584615
1,223304262,223307735,1,223307077,223307298
1,229428383,229431957,1,229431539,229431809
1,241789972,241798120,1,241790853,241791129
1,9633248,9634745,1,9633831,9634107
1,113597134,113600148,1,113599621,113599913
1,112022256,112031610,1,112024334,112024550
1,145051577,145057442,1,145054642,145054858
1,205807841,205812708,1,205810594,205810891
1,151072429,151074135,1,151072282,151072560
1,101383003,101390714,1,101386702,101386990
1,204332523,204333565,1,204332873,204333088
1,10589924,10590790,1,10590415,10590605
1,50885875,50887568,1,50886808,50886972
1,89822263,89824324,1,89823968,89824145
1,213292966,213296940,1,213295912,213296209
1,117116258,117120893,1,117117323,117117511
1,44554949,44559042,1,44557909,44558185
1,26465458,26471759,1,26471698,26471869
1,182752974,182756036,1,182755900,182756116
1,182752974,182756036,1,182753770,182754048
1,88534723,88544886,1,88544788,88545012
1,45209489,45213905,1,45213628,45213921
1,182778778,182790608,1,182781506,182781794
1,185683653,185689333,1,185688246,185688522
1,94946762,94947988,1,94947091,94947307
1,182564942,182567650,1,182564868,182565084
1,68307821,68323369,1,68315764,68316061
1,68307821,68323369,1,68319394,68319610
1,154811021,154817831,1,154813343,154813619
1,44961692,44969409,1,44966368,44966644
1,94336450,94344270,1,94339687,94339903
1,147364472,147365064,1,147364913,147365129
1,147364472,147365064,1,147364269,147364559
1,248784885,248787895,1,248785828,248786135
1,90511260,90525214,1,90512318,90512534
1,90511260,90525214,1,90511573,90511843
1,164128395,164135948,1,164135751,164136027
1,207223480,207226065,1,207223270,207223546
1,103731462,103735178,1,103733546,103733823
1,85245678,85249883,1,85248214,85248436
1,180857695,180858844,1,180858519,180858795
1,160485913,160490964,1,160489701,160489982
1,156879401,156881918,1,156880094,156880310
1,163441281,163445082,1,163441994,163442210
1,149934282,149934814,1,149934005,149934285
1,118408027,118411393,1,118408775,118409051
1,162361003,162363713,1,162361937,162362207
1,116137006,116142257,1,116138533,116138741
1,104003974,104004753,1,104003871,104004147
1,224434824,224439069,1,224437790,224438066
1,47067663,47070774,1,47069682,47069898
1,182049981,182051570,1,182050185,182050401
1,22825671,22833317,1,22826683,22826959
1,37859886,37864970,1,37860530,37860746
1,37859886,37864970,1,37861472,37861748
1,37859886,37864970,1,37860796,37861131
1,210580505,210582097,1,210580639,210580855
1,27088056,27090945,1,27087791,27088067
1,36980883,36985129,1,36982033,36982234
1,240891489,240896184,1,240895696,240895913
20,33731001,33736180,20,33732983,33733199
20,33731001,33736180,20,33734860,33735076
20,8701824,8702364,20,8701838,8702054
20,47749385,47749842,20,47749516,47749792
20,45382451,45387211,20,45386801,45387017
20,22432918,22439012,20,22433977,22434212
20,5097171,5101159,20,5100088,5100304
20,17419724,17424469,20,17423314,17423530
20,39157849,39176832,20,39157647,39157923
20,39157849,39176832,20,39160811,39161081
20,30000739,30008889,20,30001397,30001676
20,48898023,48901652,20,48898636,48898912
20,16800454,16802846,20,16802194,16802410
20,39719523,39724170,20,39724074,39724344
20,41104846,41109100,20,41105537,41105844
20,47516877,47522905,20,47521632,47521902
20,53263848,53266971,20,53266053,53266269
20,55117815,55128634,20,55125740,55125954
20,17877374,17880964,20,17879217,17879451
20,44952585,44961492,20,44953654,44953924
20,45173418,45175649,20,45173254,45173470
20,55544807,55555712,20,55549539,55549740
20,55544807,55555712,20,55552548,55552818
20,4000435,4002813,20,4001868,4002144
20,56764889,56770265,20,56767732,56767948
20,8834502,8840576,20,8834494,8834715
20,16782698,16783101,20,16782648,16782864
20,53262554,53263847,20,53263427,53263703
20,55497597,55505173,20,55499907,55500123
20,5537891,5538411,20,5537846,5538062
20,40458569,40479071,20,40476875,40477155
20,48736844,48739796,20,48737431,48737654
20,32164264,32173764,20,32164381,32164657
20,57977286,57979173,20,57978857,57979059
20,5535026,5537890,20,5537846,5538062
20,46815740,46818231,20,46817991,46818261
20,42017935,42022261,20,42019019,42019303
20,44393937,44399893,20,44399893,44400103
20,50182210,50196193,20,50194438,50194714
20,49917835,49926178,20,49920527,49920691
20,49917835,49926178,20,49923397,49923625
20,5766641,5772925,20,5769078,5769271
20,44760894,44761583,20,44761354,44761538
20,44125341,44130207,20,44126808,44127084
20,47237433,47239928,20,47237594,47237813
20,36130107,36132009,20,36130401,36130680
20,2848703,2855658,20,2853279,2853565
20,520412,523681,20,521549,521825
20,17509606,17513307,20,17512112,17512328
20,25063157,25070174,20,25063278,25063554
20,25063157,25070174,20,25065330,25065546
20,19564505,19564696,20,19564530,19564764
20,20822048,20824732,20,20824688,20824958
20,20804575,20807002,20,20805697,20805913
20,4203584,4208613,20,4207761,4207977
20,4203584,4208613,20,4204962,4205244
20,24406198,24414208,20,24412618,24412909
20,2728247,2737972,20,2733488,2733662
20,2728247,2737972,20,2736735,2736959
20,2728247,2737972,20,2732860,2733136
20,20571015,20577708,20,20574867,20575083
20,20571015,20577708,20,20574354,20574576
20,48955123,48964202,20,48960993,48961212
20,48955123,48964202,20,48955079,48955355
20,20815830,20821452,20,20821406,20821682
20,20815830,20821452,20,20818176,20818446
20,15319622,15327441,20,15325995,15326297
20,5170701,5175719,20,5173040,5173256
20,56067414,56074932,20,56073877,56074147
20,56067414,56074932,20,56070366,56070582
20,18251491,18256990,20,18253115,18253385
20,19564697,19567833,20,19564530,19564764
20,43635441,43643128,20,43639771,43640041
20,45161206,45168627,20,45167805,45168093
20,17410911,17413049,20,17412502,17412680
20,20807016,20815072,20,20813437,20813713
20,35381246,35383158,20,35383072,35383288
20,8702365,8709450,20,8703035,8703251
20,48794357,48795477,20,48794959,48795235
20,3558677,3562571,20,3561115,3561391
20,56229160,56235282,20,56229403,56229630
20,56229160,56235282,20,56230291,56230587
20,46999648,47004514,20,47003128,47003416
20,40584707,40586024,20,40585021,40585239
20,43937801,43940417,20,43940299,43940525
20,17631698,17636463,20,17635665,17635881
20,35903487,35908966,20,35905052,35905328
20,34571695,34581242,20,34579147,34579427
20,34571695,34581242,20,34580730,34580926
20,44399894,44403023,20,44399893,44400103
20,19183045,19191465,20,19186677,19186861
20,16783102,16787079,20,16784706,16784878
20,50856466,50863801,20,50859197,50859473
20,937557,943090,20,940218,940434
20,3904867,3910986,20,3904910,3905126
20,60581906,60587618,20,60585928,60586204
20,17918505,17929387,20,17919747,17919979
20,4730057,4741164,20,4739864,4740080
20,48221910,48226150,20,48225540,48225763
20,48221910,48226150,20,48225256,48225472
20,32662068,32667476,20,32663496,32663766
20,17514162,17521629,20,17517658,17517897
20,43946749,43951942,20,43951615,43951896
20,43946749,43951942,20,43948204,43948474
20,4201786,4203583,20,4201841,4202372
20,36702015,36705245,20,36701930,36702146
20,56747939,56755361,20,56750564,56750728
20,56747939,56755361,20,56754690,56754891
20,34722157,34726676,20,34726615,34726885
20,36698891,36702014,20,36701930,36702146
20,45147647,45150949,20,45149707,45149938
20,47220668,47237253,20,47237113,47237307
20,39616667,39625964,20,39619234,39619460
20,33682658,33686947,20,33684065,33684341
20,48461727,48463158,20,48462820,48463096
20,9597838,9609152,20,9597754,9598024
20,9597838,9609152,20,9598686,9598902
20,43495686,43498240,20,43497167,43497437
20,43495686,43498240,20,43496286,43496502
20,52815161,52817071,20,52816260,52816476
20,56182677,56185394,20,56184887,56185163
20,4576092,4586020,20,4582921,4583234
20,55557435,55561436,20,55558946,55559229
20,18390718,18394690,20,18393901,18394177
20,39584089,39591759,20,39591717,39591895
20,39584089,39591759,20,39591221,39591526
20,341636,344011,20,343195,343475
20,44000540,44006012,20,44002578,44002787
20,44000540,44006012,20,44001923,44002200
20,44000540,44006012,20,44001376,44001540
20,43919217,43920095,20,43919609,43919803
20,2723456,2728246,20,2723799,2724016
20,3543572,3545386,20,3544292,3544508
20,46958788,46960717,20,46958697,46958975
20,46924341,46925342,20,46924386,46924662
20,57663095,57669966,20,57662976,57663159
20,50211430,50212624,20,50211624,50211837
20,57022294,57024174,20,57022926,57023122
20,30419696,30426619,20,30421262,30421504
20,60536308,60542155,20,60541301,60541571
20,2319933,2322384,20,2320817,2321093
20,31523775,31532364,20,31531312,31531600
20,52482090,52488717,20,52486399,52486630
20,55440198,55446633,20,55442255,55442531
20,18256991,18259881,20,18257451,18257690
20,17481434,17486092,20,17485506,17485787
20,58064518,58075008,20,58071050,58071250
20,36966834,36971149,20,36967343,36967619
20,10070115,10072114,20,10071262,10071532
20,56508242,56514615,20,56513792,56514080
20,44554045,44562441,20,44562305,44562581
20,49942818,49944021,20,49942850,49943071
20,41832185,41834571,20,41834438,41834654
20,56761108,56764888,20,56763628,56763898
20,30037153,30049777,20,30048350,30048643
20,47935935,47937639,20,47937082,47937314
20,17836134,17842954,20,17840299,17840569
20,18878101,18895077,20,18884862,18885177
20,18878101,18895077,20,18885364,18885634
20,4064651,4066970,20,4065972,4066198
20,42876195,42880414,20,42876821,42877045
20,43920096,43927238,20,43922473,43922688
20,50426323,50428066,20,50426716,50426992
20,44607205,44626756,20,44614219,44614489
20,44607205,44626756,20,44615985,44616197
20,626055,627211,20,626208,626429
20,58937412,58941151,20,58940204,58940420
20,49405472,49411129,20,49410172,49410448
20,49405472,49411129,20,49407239,49407455
20,5805554,5810059,20,5805836,5806112
20,42053034,42064463,20,42061207,42061477
20,32776497,32779451,20,32778475,32778692
20,20545596,20550021,20,20549281,20549557
20,40036749,40040041,20,40040038,40040314
20,57056333,57057048,20,57056621,57056837
20,25173847,25176861,20,25175896,25176172
20,49931664,49942817,20,49938531,49938807
20,49931664,49942817,20,49934825,49935048
20,18610805,18613232,20,18612930,18613139
20,32113900,32121409,20,32116586,32116879
20,2743301,2744458,20,2743885,2744161
20,19053511,19057983,20,19054295,19054511
20,55530840,55536247,20,55532710,55532987
2,202226993,202229406,2,202228742,202228958
2,106404546,106410398,2,106406292,106406568
2,222920727,222923902,2,222922010,222922291
2,106133073,106137990,2,106137711,106137987
2,106133073,106137990,2,106135478,106135754
2,37035227,37047433,2,37046507,37046798
2,37035227,37047433,2,37039433,37039649
2,211776430,211782866,2,211782255,211782532
2,97243968,97247251,2,97245215,97245491
2,97243968,97247251,2,97246539,97246815
2,138621657,138625262,2,138623601,138623827
2,54916703,54920474,2,54918995,54919271
2,214110173,214115623,2,214111457,214111727
2,11558266,11566377,2,11558143,11558419
2,33644736,33656315,2,33644685,33644989
2,16640597,16644637,2,16642973,16643249
2,73905756,73909981,2,73907368,73907663
2,28030009,28038558,2,28030392,28030662
2,153715062,153719332,2,153717944,153718160
2,58671768,58678302,2,58675278,58675496
2,58671768,58678302,2,58676495,58676711
2,192726936,192736386,2,192730915,192731195
2,192726936,192736386,2,192734075,192734291
2,192726936,192736386,2,192735543,192735813
2,39953519,39957666,2,39956014,39956284
2,208597716,208602903,2,208599017,208599321
2,235725370,235729005,2,235727649,235727940
2,237143395,237152015,2,237145660,237145876
2,237143395,237152015,2,237145263,237145427
2,219736884,219739206,2,219737399,219737675
2,29515203,29516932,2,29516824,29517112
2,50626217,50630618,2,50629573,50629790
2,41161174,41170266,2,41162543,41162819
2,150416716,150419478,2,150417856,150418126
2,149885438,149894507,2,149894451,149894729
2,156073859,156080859,2,156080350,156080626
2,156956961,156970237,2,156967390,156967666
2,18923426,18933517,2,18931253,18931529
2,18923426,18933517,2,18923734,18924011
2,27486908,27488229,2,27487918,27488188
2,237978044,237981771,2,237981065,237981281
2,103901838,103907030,2,103905608,103905884
2,111496204,111500387,2,111499359,111499635
2,223179025,223180739,2,223180198,223180474
2,179660541,179662008,2,179660852,179661128
2,70410007,70419888,2,70418152,70418521
2,65478242,65488433,2,65483246,65483526
2,200836417,200849162,2,200838479,200838749
2,200836417,200849162,2,200844837,200845053
2,177414172,177422310,2,177418352,177418568
2,177414172,177422310,2,177419236,177419506
2,168093491,168098464,2,168094047,168094323
2,24632102,24634178,2,24632881,24633097
2,102016627,102025115,2,102018408,102018812
2,13143875,13151356,2,13147071,13147341
2,25702540,25706529,2,25703014,25703307
2,111583734,111593289,2,111590370,111590649
2,231785377,231794318,2,231791179,231791455
2,231785377,231794318,2,231789192,231789411
2,80114493,80117705,2,80114911,80115205
2,188439839,188444929,2,188442100,188442389
2,109784357,109791277,2,109787176,109787452
2,218576103,218580318,2,218578294,218578500
2,218576103,218580318,2,218579887,218580180
2,183844845,183854280,2,183844817,183845094
2,45821079,45835112,2,45834943,45835159
2,204506971,204517055,2,204516081,204516393
2,204506971,204517055,2,204511014,204511296
2,56417166,56419199,2,56418834,56419050
2,20799848,20805833,2,20800591,20800867
2,71184948,71191283,2,71187646,71187862
2,10405741,10413809,2,10410691,10410967
2,10405741,10413809,2,10408336,10408612
2,50740113,50741836,2,50740931,50741207
2,27472315,27479943,2,27473099,27473307
2,42680838,42687729,2,42684209,42684489
2,223197195,223202359,2,223201175,223201458
2,178993260,178998030,2,178997071,178997358
2,46276532,46283764,2,46277711,46277997
2,28830008,28832510,2,28830062,28830375
2,222431765,222434259,2,222434093,222434377
2,186076266,186080318,2,186080266,186080552
2,16795351,16802218,2,16799193,16799469
2,16795351,16802218,2,16797048,16797324
2,241345129,241354524,2,241352553,241352777
2,27513112,27515156,2,27514934,27515150
2,96670990,96677226,2,96676904,96677174
2,175562400,175568784,2,175564757,175565033
2,39957667,39962894,2,39957929,39958145
2,45122625,45125583,2,45124588,45124871
2,175560724,175562399,2,175561998,175562216
2,153491663,153497149,2,153492251,153492473
2,137134337,137138069,2,137136440,137136617
2,36898112,36899977,2,36899419,36899695
2,62069250,62080002,2,62078440,62078716
2,233732045,233734704,2,233733971,233734253
2,233732045,233734704,2,233734440,233734716
2,220198341,220201111,2,220200312,220200588
2,98927733,98933350,2,98928272,98928557
2,210194790,210198846,2,210196092,210196362
2,204768342,204775900,2,204774454,204774724
2,152912179,152921441,2,152912963,152913239
2,16688938,16691840,2,16689612,16689789
2,16688938,16691840,2,16690370,16690652
2,119861747,119864702,2,119862045,119862321
2,216416483,216420750,2,216418727,216419012
2,69149437,69154531,2,69152510,69152726
2,216772311,216777693,2,216777075,216777389
2,191561850,191566024,2,191563691,191563967
2,203442609,203453461,2,203453417,203453654
2,231570526,231577285,2,231574203,231574479
2,32996155,32999676,2,32997733,32998014
2,158635497,158641851,2,158638686,158638962
2,174912728,174913650,2,174913015,174913305
2,219938006,219939093,2,219938198,219938386
2,174262545,174266532,2,174265558,174265834
2,174262545,174266532,2,174262351,174262627
2,42850641,42865980,2,42850459,42850753
2,120163635,120167986,2,120165368,120165584
2,210289937,210292908,2,210290250,210290520
2,99001702,99002260,2,99001607,99001839
2,61013989,61026097,2,61021464,61021748
2,86989091,86992846,2,86991901,86992177
2,86031590,86034087,2,86031769,86032039
2,99028582,99034582,2,99029343,99029620
2,159598993,159602261,2,159602184,159602454
2,159598993,159602261,2,159601476,159601804
2,176553654,176555068,2,176554899,176555169
2,174434852,174438262,2,174436055,174436348
2,48055992,48059190,2,48056063,48056333
2,187724226,187727706,2,187727620,187727890
2,45226021,45234313,2,45229202,45229478
2,45226021,45234313,2,45229863,45230165
2,183531381,183535067,2,183531700,183531981
2,181964903,181969644,2,181969304,181969574
2,158862440,158865662,2,158863898,158864174
2,192082668,192086767,2,192083101,192083337
2,10269109,10275663,2,10273513,10273729
2,113693667,113697455,2,113693749,113694025
2,74487933,74488930,2,74488418,74488634
2,74487933,74488930,2,74488768,74488945
2,75628598,75632292,2,75631163,75631379
2,70871161,70879131,2,70875082,70875320
2,70871161,70879131,2,70872921,70873200
2,26822394,26832843,2,26828380,26828626
2,62991207,63003093,2,63002268,63002556
2,98273936,98279111,2,98278948,98279164
2,144440195,144446987,2,144444166,144444442
2,148666887,148670468,2,148668579,148668855
2,128110152,128114473,2,128113045,128113322
2,233427580,233431960,2,233427445,233427721
2,38669905,38673711,2,38673642,38673934
2,86532165,86541244,2,86537139,86537425
2,18614369,18625347,2,18616752,18617022
2,28783385,28791586,2,28789659,28789930
2,121422512,121429905,2,121427183,121427400
2,105731003,105732499,2,105730992,105731264
2,232284347,232290885,2,232290088,232290364
2,118979236,118981025,2,118979621,118979891
2,71384701,71384902,2,71384684,71384863
2,39174953,39182349,2,39174867,39175066
2,205749028,205753959,2,205750526,205750796
2,119637906,119641474,2,119640259,119640496
2,119637906,119641474,2,119639174,119639394
2,156563427,156567433,2,156564629,156564905
2,112380385,112382617,2,112381093,112381369
